Time (ms),Voltage (V)
0.0,1.8666055797156373
0.004000640102416387,1.874329932838027
0.008001280204832774,1.886656028844195
0.01200192030724916,1.8600316623911595
0.016002560409665547,1.8521429618757068
0.020003200512081935,1.819930771181935
0.02400384061449832,1.7882116289976089
0.028004480716914706,1.7635594491763174
0.032005120819331094,1.7635594491763174
0.03600576092174748,1.7693116242179316
0.04000640102416387,1.8049751128824572
0.04400704112658026,1.828148166299765
0.04800768122899664,1.8294629495482095
0.052008321331413025,1.8380090408626766
0.05600896143382941,1.853950789050826
0.0600096015362458,1.8809038506162583
0.06401024163866219,1.8823829821452338
0.06801088174107857,1.8343933868027555
0.07201152184349496,1.8011951115000269
0.07601216194591134,1.7795011918075212
0.08001280204832774,1.773584668632831
0.08401344215074412,1.7660246670327306
0.08801408225316051,1.755835100072797
0.0920147223555769,1.7688185806369927
0.09601536245799328,1.8108916369194887
0.10001600256040967,1.8477055679666774
0.10401664266282605,1.8675916673322523
0.10801728276524244,1.8569090517347846
0.11201792286765883,1.8654551441688412
0.11601856297007522,1.8894499440415378
0.1200192030724916,1.8684134070163454
0.124019843174908,1.8283125142053733
0.12802048327732438,1.780815974757143
0.13202112337974076,1.7055446635729288
0.13602176348215714,1.6276438134039797
0.14002240358457355,1.5714368869800566
0.14402304368698993,1.5579603744091535
0.1480236837894063,1.5372525638561012
0.1520243238918227,1.5213108378663978
0.1560249639942391,1.4951795572558362
0.16002560409665548,1.4512987335877419
0.16402624419907186,1.4154709504674403
0.16802688430148824,1.3776710010237327
0.17202752440390462,1.4335491890471872
0.17602816450632103,1.6514742394599764
0.1800288046087374,1.93431694039636
0.1840294447111538,2.258082755339996
0.18803008481357017,2.5378037531727493
0.19203072491598655,2.7598388121828243
0.19603136501840296,2.8572976822951497
0.20003200512081934,2.77528759996889
0.20403264522323572,2.4860339670592313
0.2080332853256521,2.01944921760968
0.2120339254280685,1.4701987129011032
0.2160345655304849,0.9842231190055571
0.22003520563290127,0.7536438021903076
0.22403584573531765,0.8561965256720736
0.22803648583773403,1.2917172222426925
0.23203712594015044,1.9538743521872455
0.23603776604256682,2.6972219338341716
0.2400384061449832,3.2795106993642977
0.24403904624739958,3.291508209133089
0.248039686349816,3.292494305878682
0.25204032645223234,3.2923299564205313
0.25604096655464875,2.76953539155709
0.26004160665706516,1.2603268429524928
0.2640422467594815,0.025914414642682737
0.2680428868618979,-0.003832416360111557
0.2720435269643143,-0.0033393749654299226
0.2760441670667307,-0.003996763491649749
0.2800448071691471,0.673771024079231
0.28404544727156344,2.553745563763569
0.28804608737397985,3.291508209133089
0.2920467274763962,3.2928230047956464
0.2960473675788126,3.2921656069626013
0.300048007681229,3.292494305878682
0.3040486477836454,3.2898647145747613
0.3080492878860618,1.406924874476078
0.3120499279884782,-0.001695903649094499
0.31605056809089455,-0.003832416360111557
0.32005120819331095,-0.003996763491649749
0.3240518482957273,-0.0033393749654299226
0.3280524883981437,-0.004489804886197352
0.3320531285005601,1.1069906389481363
0.3360537686029765,3.275730662282968
0.3400544087053929,3.2916725585901356
0.34405504880780924,3.293151703713494
0.34805568891022565,3.2921656069626013
0.35205632901264206,3.2928230047956464
0.3560569691150584,2.9411156518154566
0.3600576092174748,0.14687390930712463
0.36405824931989117,-0.0028463335706474246
0.3680588894223076,-0.00416111062317677
0.372059529524724,-0.0031750278338469745
0.37606016962714034,-0.0035037220970016575
0.38006080972955675,0.12846702906208973
0.3840614498319731,3.164137445497363
0.3880620899343895,3.291836908047403
0.3920627300368059,3.292001257504892
0.39606337013922227,3.29298735425446
0.4000640102416387,3.292001257504892
0.4040646503440551,3.2875638222301715
0.40806529044647144,0.8760825534682124
0.41206593054888785,-0.003668069228562207
0.4160665706513042,-0.0031750278338469745
0.4200672107537206,-0.003996763491649749
0.424067850856137,-0.003668069228562207
0.42806849095855337,-0.0020245979124517283
0.4320691310609698,2.836754070033796
0.43606977116338613,3.2923299564205313
0.44007041126580254,3.292001257504892
0.44407105136821895,3.292658655337054
0.4480716914706353,3.29298735425446
0.4520723315730517,3.2910151607632727
0.45607297167546806,1.3068371967270684
0.4600736117778845,-0.0031750278338469745
0.4640742518803009,-0.003832416360111557
0.46807489198271723,-0.0033393749654299226
0.47207553208513364,-0.003832416360111557
0.47607617218755005,-0.0020245979124517283
0.4800768122899664,2.579876988790054
0.4840774523923828,3.2916725585901356
0.48807809249479917,3.2928230047956464
0.4920787325972156,3.291836908047403
0.496079372699632,3.292658655337054
0.5000800128020484,3.291508209133089
0.5040806529044647,1.3692892738177806
0.5080812930068811,-0.0018602507807787688
0.5120819331092975,-0.003832416360111557
0.5160825732117139,-0.003832416360111557
0.5200832133141303,-0.0031750278338469745
0.5240838534165466,-0.0028463335706474246
0.528084493518963,2.178373859822224
0.5320851336213794,3.291836908047403
0.5360857737237958,3.292001257504892
0.5400864138262123,3.2928230047956464
0.5440870539286286,3.2921656069626013
0.548087694031045,3.2448329722265683
0.5520883341334614,1.1311497143771132
0.5560889742358778,-0.0025176393074029246
0.5600896143382942,-0.002681986439030795
0.5640902544407105,-0.004325457754692633
0.5680908945431269,-0.003668069228562207
0.5720915346455433,0.6118121083858434
0.5760921747479597,2.398764936951552
0.5800928148503761,3.286742074974723
0.5840934549527924,3.292001257504892
0.5880940950552088,3.292001257504892
0.5920947351576252,3.2923299564205313
0.5960953752600416,2.5134801690098096
0.600096015362458,1.3158763122896
0.6040966554648745,0.32798447934080055
0.6080972955672908,0.015231850976866038
0.6120979356697072,0.14851738077002097
0.6160985757721236,0.7036822274850616
0.62009921587454,1.3776710010237327
0.6240998559769564,2.009259638079601
0.6281004960793727,2.5345167821194403
0.6321011361817891,2.827879230465294
0.6361017762842055,2.8916466087480672
0.6401024163866219,2.710205483835877
0.6441030564890383,2.3811796578131967
0.6481036965914546,2.002685716086289
0.652104336693871,1.6370116357704294
0.6561049767962874,1.313904141596932
0.6601056168987038,1.0844750396307008
0.6641062570011202,0.9766631392524148
0.6681068971035365,0.9718970651402541
0.672107537205953,1.1346010110132483
0.6761081773083694,1.471020451163483
0.6801088174107858,1.9251134531546483
0.6841094575132022,2.385452716123421
0.6881100976156185,2.7480056992516357
0.6921107377180349,2.8778412975745633
0.6961113778204513,2.744061328489273
0.7001120179228677,2.2901306719976486
0.7041126580252841,1.645886415200677
0.7081132981277004,0.9840587716179575
0.7121139382301168,0.5197776577943212
0.7161145783325332,0.3560878468166421
0.7201152184349496,0.5828869937286224
0.724115858537366,1.2230199567213966
0.7281164986397823,2.0344048917652984
0.7321171387421987,2.8492445859301716
0.7361177788446152,3.2827976882252714
0.7401184189470316,3.2908508113071093
0.744119059049448,3.259460069215009
0.7481196991518643,2.2424696698780684
0.7521203392542807,1.1812756929902295
0.7561209793566971,0.21244842239837752
0.7601216194591135,-0.002681986439030795
0.7641222595615299,-0.002681986439030795
0.7681228996639462,0.5388419356393525
0.7721235397663626,1.6192620779190334
0.776124179868779,2.6022283998790146
0.7801248199711954,3.241874683157991
0.7841254600736118,3.2910151607632727
0.7881261001760282,3.2890429673038724
0.7921267402784445,2.449384255650944
0.796127380380861,1.5829412275718702
0.8001280204832774,0.5883104526107147
0.8041286605856938,0.1695538156830012
0.8081293006881102,0.32387579996559945
0.8121299407905265,0.8736173433578391
0.8161305808929429,1.6532820649844362
0.8201312209953593,2.396792756020367
0.8241318610977757,2.8584481246708333
0.8281325012001921,2.949661800604305
0.8321331413026084,2.702974139389933
0.8361337814050248,2.1980956450733595
0.8401344215074412,1.6304377252986644
0.8441350616098576,1.1898217622702918
0.848135701712274,0.9865239824397288
0.8521363418146903,1.0908845896465487
0.8561369819171067,1.3983787987575644
0.8601376220195232,1.7834455406803322
0.8641382621219396,2.068917990434171
0.868138902224356,2.219789611365522
0.8721395423267723,2.1911930199886758
0.8761401824291887,2.082230187315185
0.8801408225316051,1.9257708450865412
0.8841414626340215,1.764381188458697
0.8881421027364379,1.6935472735287636
0.8921427428388542,1.6978203164851893
0.8961433829412706,1.7246090107125107
0.900144023043687,1.7213220541933218
0.9041446631461034,1.6171255571567953
0.9081453032485198,1.5137508444544767
0.9121459433509361,1.4478474331660671
0.9161465834533525,1.4463683044278999
0.920147223555769,1.5773534049303197
0.9241478636581854,1.7933064131773075
0.9281485037606018,2.1008015252827987
0.9321491438630181,2.330889056693507
0.9361497839654345,2.448891210262934
0.9401504240678509,2.3545552200455764
0.9441510641702673,2.043279687968873
0.9481517042726837,1.5997046962756976
0.9521523443751001,1.1704287592408444
0.9561529844775164,0.9128963595998504
0.9601536245799328,0.8769042901750254
0.9641542646823492,1.0739568039719565
0.9681549047847656,1.4480117808041584
0.972155544887182,1.8999682133612918
0.9761561849895983,2.2695871349962866
0.9801568250920147,2.46696954214281
0.9841574651944311,2.4380442121068766
0.9881581052968476,2.2250487551086042
0.992158745399264,1.903748216530267
0.9961593855016803,1.5545090725290365
1.0001600256040968,1.2535885944329561
1.004160665706513,1.0718202873937663
1.0081613058089294,1.1025532579400923
1.0121619459113458,1.3005919897782936
1.0161625860137622,1.6059499104069666
1.0201632261161786,1.923469973334285
1.024163866218595,2.185933877245587
1.0281645063210114,2.36786743839786
1.0321651464234278,2.4189797928609456
1.0361657865258442,2.311002908104762
1.0401664266282606,2.0353909802120542
1.044167066730677,1.6702098864906707
1.0481677068330932,1.2945111305114294
1.0521683469355096,1.0435525308475015
1.056168987037926,0.9598997064403487
1.0601696271403425,1.125397553398538
1.0641702672427589,1.4848256543649148
1.0681709073451753,1.9346456363770657
1.0721715474475917,2.323986426340895
1.076172187550008,2.546349878235107
1.0801728276524245,2.5128227748954677
1.084173467754841,2.264492338197405
1.088174107857257,1.884355157533727
1.0921747479596735,1.485976087998665
1.09617538806209,1.2166104040464922
1.1001760281645063,1.1428183841049684
1.1041766682669227,1.275939858407663
1.1081773083693391,1.586063834398565
1.1121779484717556,1.921826493527298
1.116178588574172,2.1625964331771064
1.1201792286765884,2.2414835803167175
1.1241798687790048,2.1607886031285295
1.128180508881421,1.9671865411429565
1.1321811489838374,1.7546846651232237
1.1361817890862538,1.6343820715595774
1.1401824291886702,1.6200838166788878
1.1441830692910866,1.6991350989495513
1.148183709393503,1.7875542374993185
1.1521843494959194,1.8624968813634795
1.1561849895983358,1.9277430208950777
1.1601856297007522,1.8973386459806705
1.1641862698031686,1.8194377274849889
1.1681869099055848,1.7415368375553453
1.1721875500080012,1.6417777209780189
1.1761881901104176,1.6402985910755943
1.180188830212834,1.6751403201732964
1.1841894703152505,1.712282924014664
1.1881901104176669,1.785582063016456
1.1921907505200833,1.8444186095761586
1.1961913906224997,1.886656028844195
1.200192030724916,1.8840264616343325
1.2041926708273325,1.9002969092862494
1.208193310929749,1.869399494641556
1.212193951032165,1.7744064079530104
1.2161945911345815,1.6803994495517922
1.220195231236998,1.5985542621114623
1.2241958713394143,1.5628908057510287
1.2281965114418307,1.599211653061775
1.2321971515442471,1.678920319401861
1.2361977916466635,1.8107272890273578
1.24019843174908,1.951737828116914
1.2441990718514964,2.045416213042354
