0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0.0333392
151,0.0334792
152,0.0335809
153,0.0335351
154,0.0336715
155,0.0337043
156,0.033658
157,0.0335394
158,0.0335313
159,0.0335577
160,0.0335241
161,0.0335071
162,0.0335933
163,0.0336521
164,0.0336913
165,0.0337354
166,0.0337057
167,0.0337848
168,0.0339346
169,0.0338879
170,0.0336934
171,0.0336888
172,0.033702
173,0.03358
174,0.0335438
175,0.0336913
176,0.0337217
177,0.0336141
178,0.0336909
179,0.0336979
180,0.0335405
181,0.0333982
182,0.0332649
183,0.0332415
184,0.0330894
185,0.0329737
186,0.0329521
187,0.0329759
188,0.0327819
189,0.0323975
190,0.032059
191,0.0320451
192,0.0316719
193,0.0314898
194,0.0311302
195,0.0307458
196,0.0306442
197,0.0301978
198,0.0296531
199,0.0295828
200,0.0291454
201,0.0286339
202,0.0283653
203,0.0281573
204,0.0278329
205,0.0277664
206,0.0276646
207,0.0276682
208,0.0276072
209,0.0275196
210,0.027576
211,0.0275712
212,0.0273526
213,0.0272949
214,0.0272841
215,0.0271512
216,0.0270808
217,0.026985
218,0.0267789
219,0.0266401
220,0.0265194
221,0.0263972
222,0.0263957
223,0.0262084
224,0.0261872
225,0.0259413
226,0.0256032
227,0.0254745
228,0.0254445
229,0.0252631
230,0.0253092
231,0.025257
232,0.0251876
233,0.0251883
234,0.0251918
235,0.0251752
236,0.0251908
237,0.0252047
238,0.0251422
239,0.0250915
240,0.0249948
241,0.0249637
242,0.024966
243,0.0248177
244,0.0246891
245,0.0247064
246,0.0246323
247,0.0246307
248,0.0245275
249,0.024493
250,0.0243881
251,0.0241694
252,0.0241095
253,0.0241366
254,0.0240884
255,0.0240169
256,0.0240362
257,0.0240868
258,0.0241309
259,0.0240842
260,0.0241442
261,0.0241415
262,0.0240483
263,0.0239676
264,0.0238905
265,0.0238656
266,0.0238698
267,0.023813
268,0.0236378
269,0.0235886
270,0.0237633
271,0.0238345
272,0.023813
273,0.0237702
274,0.0237895
275,0.0236082
276,0.0234449
277,0.0235886
278,0.0233936
279,0.0233044
280,0.0233686
281,0.0234512
282,0.0235162
283,0.0235711
284,0.0236157
285,0.0236207
286,0.0235188
287,0.0234778
288,0.0234199
289,0.0235572
290,0.0235408
291,0.023512
292,0.0233914
293,0.0233772
294,0.0233706
295,0.0235164
296,0.0235125
297,0.0235563
298,0.0236441
299,0.0236633
300,0.0236047
301,0.02369
302,0.0237165
303,0.0236905
304,0.0237137
305,0.0236651
306,0.0236337
307,0.0236221
308,0.023614
309,0.0234639
310,0.0233383
311,0.0232835
312,0.0233237
313,0.0233838
314,0.0233361
315,0.0233281
316,0.0233035
317,0.0233185
318,0.0232294
319,0.0233015
320,0.0233171
321,0.0233268
322,0.0233041
323,0.0233653
324,0.0232683
325,0.023292
326,0.0233799
327,0.0233817
328,0.0232993
329,0.0232593
330,0.0231864
331,0.0231396
332,0.0231206
333,0.0230494
334,0.0229473
335,0.0229293
336,0.0229501
337,0.0228764
338,0.0228499
339,0.0228412
340,0.0227728
341,0.0227945
342,0.0226639
343,0.0226235
